"id_tweet","texto_original"
1157,"Reforma laboral: devaluación interna ante crisis, rebajar el coste de la mano de obra (sueldos y condiciones laborales)+ poder a empresarios"
1158,"Ni reforma ni justa ni buena ni necesaria. La ley del embudo para los trabajadores y un arma de destrucción masiva de empleo y  derechos."
1159,"10 muertos en las carreteras el fin de semana, no incluye 5 fallecidos dl accidente ocurrido al filo de medianoche en Figueres, Gerona (DGT)"
1160,"Mas #EREs....La juez ve indicios de que Guerrero recibió regalos por dar las ayudas. http://t.co/HIvaQ54J"
1161,"En el último año, CCOO y UGT han mandado al paro a más de 500 de sus empleados y en los casos más recientes aplicando el despido con 20 días"
1162,"Hoy, mi columna en El Mundo: ""Contra la injusticia sindical"". Atención a la recopilación de datos sobre sus miles de fuentes de ingresos"
1163,"Después del terrible discurso de Rajoy de ayer, prepárense para unos recortes durísimos. Aquí la crónica: http://t.co/14WqZJI0"
1164,"Ni reforma justa ni buena ni necesaria. La ley del embudo para los trabajadores y un arma de destrucción masiva de empleo y de   derechos."
1165,"Rajoy amenaza con el miedo a lo peor para justificar lo injustificable: El estado de excepción laboral y la ley del embudo clasista."
1166,"En RNE ""si Rajoy anuncia que todo va a ir mal no tiene sentido abaratar el despido"""
1167,"Enhorabuena a los Goya. Memoria del silencio, género negro y creatividad: La vida misma aunque falta el esperpento nacional."
1168,"En RNE ""hay que convencer a la UE de que si solo recortamos no salimos de la crisis, así deprimimos más la economía, hacen falta estímulos"""
1169,"En menos de 15 días, han bloqueado dos veces la web del @ppandaluz . Que manera mas fascista de intentar callarnos. 33 dias q quedan..."
1170,"Es indecente enfrentar entre sí a parados y  trabajadores para ocultar medidas que sólo benefician a los poderosos."
1171,"Es indecente justificar en el gobierno lo que luego se rechaza desde la oposición. CINISMO."
1172,"En RNE ""en Andalucía @pepegrinan está poniendo una alternativa diferente frente a la crisis, ajustando presupuesto pero sin recortar I+D+i"""
1173,"Mas #EREs ...Guerrero recibió regalos a cambio de las ayudas que otorgó con... http://t.co/pqZov7Gq @pepegrinan"
1174,"En RNE ""@pepegrinan ha pedido un esfuerzo a los que más tienen, a los que más heredan, para no recortar en educación y sanidad"""
1175,"Y esto??? CC.OO. y UGT despidieron a más de 500 trabajadores en el último año http://t.co/YTAZ6QoV"
1176,"Que barbaridad ....ETA exige condiciones para reconocer el daño a las víctimas  http://t.co/ooGW06Z3"
1177,"Caso #ERE: semana clave con la declaración de Guerrero -  http://t.co/0nrgPnpG @pepegrinan #vergonzoso"
1178,"Diputaciones: entre los excesos y la austeridad @eliasbendodo  http://t.co/eP9127kD"
1179,"El sueldo de los liberados pagaría 45.450 pensiones http://t.co/7vVDmV7A"
1180,"En el blog: El 19-F es sólo el principio http://t.co/KYHiM5KX"
1181,"Grecia: esperemos que hoy se encuentre el acuerdo!!"
1182,"Los que insultan y difaman se califican solos aquí y fuera de aquí. No tienen otra tarea...mejor que hacer...Dan pena pero de verdad"
1183,"El asesino de Olga Sangrador, a punto de salir de nuevo a la calle - ABC.es http://t.co/xiZW2oL5 via @abc_es"
1184,"Guti se toma a broma los chistes de Eva Hache en los #premiosgoya pero Paquirrín se enfada con los de Santiago Segura: formas de ver la vida"
1185,"Siempre lo pongo mal. Es @el_pais."
1186,"El Pte de Colegio de Procuradores denuncia que la Junta de Andalucía les debe mas de 600.000 euros de 2011"
1187,"Manuel Camas, Pte del Colegio de Abogados en #Malaga nos comenta que hay situaciones de abogados mayores con bajas pensiones sin acceso SAS"
1188,"La ""Ley Rajoy"" se impone en el Partido, el Gobierno y la Nación - Dos Palabras http://t.co/aBLQTLU8 vía @elconfidencial"
1189,"Los procuradores y abogados de #Malaga denuncian que el sistema informático que usan en #Andalucia es obsoleto y no sirve para nada"
1190,". @esperanzaona : "" en #Andalucia hay colapso y retraso judicial por falta de medios #elcambioandaluz"
1191,". @esperanzaona "" los contenciosos tienen un retraso de 3 años en #Malaga "" #elcambioandaluz"
1192,". @esperanzaona : "" en #Andalucia no se cubren las bajas en la administración de justicia "" #elcambioandaluz"
1193,". @esperanzaona : "" en los 10 últimos años el plan de infraestructura de la Junta solo se ha cumplido en un 50% en #Malaga """
1194,". @esperanzaona : "" la administración de justicia en #Andalucia es muy antigua y muy lenta "" #elcambioandaluz"
1195,". @esperanzaona "" los sistemas informáticos en #Andalucia son obsoletos y eso impide la coordinación y la agilidad"" #elcambioandaluz"
1196,"Llamamiento Banco de Italia a banqueros:no dejeis que la economía muera por falta de crédito, arrastrando en su caída a los propios bancos."
1197,"@David_Busta Deiviiiiiiii ! Que no te voy a poder besuquear esta tarde! Me duele la gargantaaaaaaa! #cagüenlamarserena !"
1198,"@ristomejide Recaudación a la que contribuyo generosamente el rival mas peligroso del padre Tobías! #ahiveounspinof"
1199,"""Ceder soberanía"".Greek indignation threatens to spread: http://t.co/cUSjld4C #FT"
1200,"""Nunca habría permitido la acampada de Sol"". Reveladora entrevista a la Delegada del Gobierno en Madrid. http://t.co/5J9jrZJA"
1201,"El cine, de espaldas a internet. El peor guión de los #goya2012 fue el discurso de González Macho. El cine es digital http://t.co/8Wg7IGPh"
1202,".@Pedro_Zerolo en la protesta vecinal contra el cierre del ambulatorio de Fuencarral vía @el_pais_madrid http://t.co/TzgGHORX"
1203,"¿Qué os parece? Un poco fuerte, ¿no? Rubalcaba acusa a Rajoy de 'cargarse todo' lo que se construyó en la transición http://t.co/QypxyPfC"
1204,"Después de que enlazase su tuit, el diputado del PP @agallego_PP no sólo lo ha borrado sino que ha eliminado su cuenta http://t.co/3NWgZnsW"
1205,"Creo que hay más periodistas en partidos que en medios. Y más políticos en medios que en partidos."
1206,"El poder judicial ya ha expulsado de la carrera a Garzón... Ya no es juez"
1207,"Desde hoy, Garzón ya no es el titular del Juzgado Central de Instrucción número 5. El CGPJ ejecuta la sentencia del TS http://t.co/cfCPLvws"
1208,"El diputado @agallego_PP habrá pensado que, total, para qué discutir. Tienen 11 millones de votos y el resto que arree http://t.co/3NWgZnsW"
1209,"Con letrados como este no necesita fiscales. El abogado de Urdangarin: 'La sociedad ya lo condena; eso es injusto' http://t.co/avKLl2ga"
1210,"Leo q CIU aprovechó el ""clamor social"" d las manifas d ayer(calientan otro 13-M)para repartir folletos contra ""el expolio fiscal espanyol""UF"
1211,"Aún peor es tratar de reinventar para nosotros a los demás..."
1212,"Para liz mugler:deja de criticar a quien intenta vivir su sueño y criticate a ti misma por no vivir el tuyo"
1213,"A las 3 en @A3noticias,tras las manifestaciones de ayer los sindicatos se consideran legitimados para forzar un cambio en la reforma laboral"
1214,"A las 3 en @A3noticias, el gobierno dice que la reforma laboral se negociará en el Congreso, pero sin cambiar lo fundamental"
1215,"En Periodistas 21: Cine vs. internet, el peor guión de los Goya http://t.co/Auw9vY5b"
1216,"Desde el @ppandaluz creemos que Griñán pudo mandar destruir información de los ERE. Recio debe aclararnos la sospecha. http://t.co/oHgEJpfX"
1217,"Hay limpieza étnica en Libia y unos negocian el petróleo y otros teorizan sobre las tribus: tan vergonzoso como antes de la intervención."
1218,"Os dejo una fotito con ""el Pipeta"" antes de la sesión de entrenamiento. Un poco de frío aunque nada exagerado. Saludos. http://t.co/pY9ITaOn"
1219,"El cardenal Sistach insinúa q los niños sin formación religiosa son carne de cañón para las sectas. Están crecidos, no? http://t.co/Uk3E2zFP"
1220,"Si un empresario despide es normal pq son malos, pero si es un sindicato, es humanitario? fuerza mayor? ABC.es http://t.co/35uSvKFB"
1221,"Denuncian que la Junta infravaloró la dependencia de su hijo para no darle ayudas http://t.co/McJIKjuG"
1222,"El Gobierno exige propuestas para cambiar la reforma laboral http://t.co/dp1hqscI"
1223,"No esperaba tal regalo de cumpleaños ;) A partir de hoy una nueva canción del Boss cada día hasta salida álbum.  http://t.co/sCEAxQL5"
1224,"“El PSOE no descarta despidos tras quedarse con sus cuentas tiritando"" http://t.co/3KRxE8u6”"
1225,". @JavierArenas_PP  señala que el congreso ha sido para hablar ""de los problemas de la gente"" y ""no como otros""  http://t.co/ewxt2Mme"
1226,"El Gobierno gastó hace un mes un millón de euros en material andidisturbios. Viendo lo de Valencia, está claro que se van a quedar cortos."
1227,"Las protestas contra la violencia policial en el Lluís Vives termina con más violencia policial. Hay diez detenidos http://t.co/5CCpqsmL"
1228,"Parece que el Gobierno está deseando que las manifestaciones se vuelvan violentas. Es la manera habitual de desacreditar cualquier protesta."
1229,"¿Quien es el Pvoz de Economía del PSOE? Valeriano Gómez el Ministro de los 5,3 mill parados. No es broma. #LeccioneslasJustas"
1230,"También se entiende ahora por qué la Policía es casi el único sector donde no se recortan plazas. Sobran maestros, hacen falta más porrazos."
1231,"Daoiz y Velarde, un centro cultural para niños, se terminará con 4 años de retraso. Habrá costado un 20% más de lo previsto, según @agdatri"
1232,"La izquierda radical trata de 'okupar' las calles de Valencia. @TelediarioInter 20:30"
1233,"Una pregunta para la delegada del Gobierno en Valencia, @psanchezdeleon: ¿es proporcionada esta respuesta contra chavales de secundaria?"
1234,"Esos menores detenidos por la policía en Valencia, ¿venían del cole de hacer los deberes? @TelediarioInter 20:30"
1235,"Belén Toledo, corresponsal de Público en Valencia:""La Policía ha cargado contra los chavales sin provocación previa, sólo por ocupar la vía"""
1236,"No puedo entender lo q esta pasando en Valencia... Espero q Interior destituya de inmediato a la delegada del Gobierno!"
1237,"Los periodistas, esos peligrosos antisistemas, también se han llevado unos cuantos porrazos http://t.co/o5tzkfuI"
1238,"@iescolar Pero quien nos manda informar! Si no esta pasando nada!"
1239,"La patronal propone que los que rechacen una oferta de trabajo, incluso si es ""en Laponia"", se queden sin paro. http://t.co/nRCvNLSL"
1240,"#Laponia sólo está a dos días en coche de Madrid. Si es que aquí el que no trabaja es porque no quiere http://t.co/RfvWId8S"
1241,"Patxi López sigue pagando a las organizaciones que organizaron la Conferencia de San Sebastián. Os lo contamos en el @TelediarioInter 20:30"
1242,"Salvaguardaremos las prestaciones sociales a jubilados y parados. Tod@s debemos hacer sacrificios equitativos para blindar a los más débiles"
1243,"Estamos ya en @TDtarde con @nievesherrero_ y hablamos de las manifestaciones de este fin de semana contra la reforma laboral...."
1244,"La nueva agresión policial a las puertas del #IESLlluisVives de Valencia, vídeo incluido, vía @elperiodico_cas    http://t.co/uB14m8FV"
1245,"Me voy a la Tercera en Chamberí a hablar de La crisis en España e Islandia."
1246,"Mas ha recortado otra vez sueldos a ls servidores públicos,un 3% (180M),menos d lo que se ha perdido en caso #Spanair #nacionalismoescrisis"
1247,"¿Se están politizando los Goya? @TelediarioInter 20:30"
1248,"Me parece lamentable que hable @micaela_navarro en @La_SER Andalucía de respiro familiar cuando aquí la excepción se ha hecho una regla ..."
1249,"Ufff @micaela_navarro diciendo en @la_ser que una plaza en centro asistencial cuesta muy cara...y todas las q tiene bloqueadas a ONG,s ?"
1250,"""Una marea zombi que acecha a Rajoy"". Editorial @13tv_AlDia . 20.30 @13television"
1251,"""No puedo revelar al enemigo cuáles son mis fuerzas"", dice Jefe de Policía Valencia, como si carga contra estudiantes fuera guerra mundial."
1252,"mas razón q un santo “@Rafaelpampillon: No se pueden construir puertos de mar en todas partes .... http://t.co/0nAX7h7W vía @IEAlumni”"
1253,"Glups!!!! RT @ElTopoErudito: El miedo es la nostalgia de lo que aún se tiene."
1254,"A lo nuestro...Mañana en #losdesayunosdetve #IESLluisVives Grecia, propuesta d la CEOE sobre paro y en la entrevista el presidente d Murcia."
1255,"Hoy en @hora25 a las 21:00 los primeros afectados por la reforma laboral, a las 22:00 todo lo que está pasando en Valencia"
1256,"Los manifestantes de Valencia eran antisistema y skin heads. @TelediarioInter 20:30"
1257,"No me gustan ni la dureza de la carga policial en Valencia ni las palabras del Jefe Superior ni la conducta de parte de los manifestantes."
1258,"Breve historia de los aviones sin piloto http://t.co/BpVBfByA vía @TheBrowser"
1259,"Google España también box ha investigado a tofos ilegalmente hasta q lo ha descubierto el WSJ? Mañana en el @TelediarioInter q vergüenza."
1260,"Repetimos: Google en España también nos ha investigado a todos hasta q lo ha descubierto el WSJ? Q vergüenza. Mañana en @TelediarioInter"
1261,"Hoy Santorum: denuncia Obama's ""radical Islamic policies."" Ayer Romney sobre Obama e Iran nuclear.Los GOP se ""moderan"""
1262,"El jefe de Policía de Valencia se refiere a los estudiantes como 'el enemigo' http://t.co/ZaNHHZU4 vía @rtve"
1263,"RT @capitan_ahab: Post de @sevillajordi sobre la reforma laboral http://t.co/LICmDRQJ Qué es igual, qué es distinto y qué es ideológico."
1264,"También es verdad “@bolinga2: @pedroj_ Pero ese mismo policía se tiraría al mar para salvar al que le tiro la botella de morir ahogado.”"
1265,"El que no arriesga no gana. Prefiero la gente que pierde antes que a los cobardes."
1266,"EM publicará mañana importantes revelaciones sobre un grave asunto de corrupción."
1267,"Cuando mi vecino de arriba grita es que está jugando el Betis. No falla."
1268,"La Policía aduce que se limitó a responder al ""enemigo"" ¿Desde cuando los estudiantes son ""el enemigo""? http://t.co/ov2SWDxr"
1269,"Ahora es el momento de pedir calma y evitar una escalada de violencia,d buscar formas d presentar las reivindicaciones y encauzar el dialogo"
1270,"Un policía carga contra un peligroso enemigo: dos adolescentes. Dentro vídeo http://t.co/H5nNxLgM"
1271,"Cuanto más veo este vídeo, más me indigno. Este tipo no puede trabajar en una policía democrática http://t.co/rhcZcagU"
